id_left,name_left,description_left,price_left,id_right,name_right,description_right,price_right,guid,label
963,canon printer ink cartridge 4 colors pack 2946b004,"canon printer ink cartridge 4 colors pack 2946b004 fine technology for exceptional sharpness and detail compatible with pixma ip3600 , pixma ip4600 , pixma mp620 and pixma mp980 includes 4 ink tanks ( black , cyan , magenta , yellow )",47.0,87,canon cli-8y ink cartridge 0623b002,yellow,13.99,train-963-87,no
708,onkyo black 7.1-channel home theater system hts5100b,onkyo hts5100 black 7.1-channel home theater system hts5100b connect up to 3 hdmi-enabled sources audio playback from your ipod music optimizer corrects room distortion compatible with sirius satellite radio 4 digital inputs advanced 32-bit processing dsp chip double bass function ipod dock included black finish,,568,polk audio rm705 black 5.1 channel home theater system rm 705,,398.72,train-708-568,no
748,panasonic 60gb hard drive camcorder sdrh60,panasonic 60gb hard drive camcorder sdrh60 advanced optical image stabilization 60gb internal hard drive up to 64 hours recording time anti-shock shield one-touch dvd copying wind noise reduction intelligent contrast control built-in sd slot 50x optical zoom silver finish,,648,panasonic palmcorder sdr-h60 digital camcorder sdr-h60s,"panasonic sdr-h60 60gb hard disk drive/sd hybrid camcorder with 50x optical zoom , advanced optical image stabilization , one-touch dvd copy , anti-shock shield and one-touch navigation , records to internal hard drive or sd card",,train-748-648,yes
775,samsung 7.1-channel blu-ray home theater system htbd2txaa,samsung ht-bd2t 7.1-channel blu-ray home theater system htbd2txaa 1100 watts total system power dolby true hd and dts-hd compatibility 1080 dvd up-conversion with hdmi full hd 1080p/24p playback black finish,,761,sony bravia dav-hdx279wc home theater system,"dvd player , 6.1 speakers 5 disc ( s ) progressive scan dolby digital , dts , dolby pro logic ii black",318.01,train-775-761,no
789,panasonic dect 6.0 silver digital cordless handset kxtga630s,panasonic dect 6.0 silver digital cordless handset kxtga630s for use with panasonic 6300 and 9300 series phone systems dect 6.0 technology 60 channels call waiting caller id 1.4 ' amber backlit lcd display wall mountable 11 days standby time 5 hours talk time silver finish,29.99,140,panasonic kx-tg6700b cordless telephone,panasonic kx-tg6700b 5.8 ghz 2-line fhss gigarange expandable digital cordless phone with answering system & call waiting caller id,106.14,train-789-140,no
348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,551,canon pixma mx850 multifunction photo printer 2436b002,canon pixma mx850 office all-in-one printer,,train-348-551,no
636,samsung sound bar home theater system htx810,samsung htx810t sound bar home theater system htx810 300 watts 2.1 channel dolby digital and dts 5.1 virtual surround sound built-in 1080p upconverting dvd player wireless subwoofer usb host play bluetooth capable smart volume wall mountable black finish,,949,sony bravia dav-is50 / b home theater system,"dvd player , 5.1 speakers 1 disc ( s ) progressive scan 450w rms dolby digital ex , dolby pro logic , dolby pro logic ii",,train-636-949,no
170,sanus 15 ' 40 ' visionmount flat panel tv black wall mount mt25b1,sanus 15 ' 40 ' visionmount flat panel tv black wall mount mt25b1 solid heavy-gauge steel construction durable powder-coated finish virtual axis tilt adjustment system up to 100 lbs support black finish,99.99,59,sanus flat panel tv wall mount vm1b,aluminum 50 lb,69.99,train-170-59,no
32,panasonic corded phone kxts3282b,panasonic corded phone kxts3282b 2 phone lines call waiting 50-station caller id speakerphone 3-line lcd display black finish,,515,panasonic kx-tg4323b 5.8 ghz expandable digital cordless phone,1 x phone line ( s ) black,,train-32-515,no
1000,panasonic blue 8.1 megapixel digital camera dmcfs3a,panasonic blue 8.1 megapixel digital camera dmcfs3a 8.1 megapixel 33mm lens 3x optical zoom intelligent auto mode 2.5 ' diagonal intelligent lcd mega optical image stabilization intelligent iso control face detection hi-speed burst mode blue finish,,633,panasonic kx-tg9372b expandable digital cordless phone,1 x phone line ( s ) black,86.54,train-1000-633,no
515,toshiba black dvd recorder/vcr combinaton with built-in digital tuner dvr660,toshiba black dvd recorder/vcr combinaton with built-in digital tuner dvr660 built-in atsc/ntsc/qam digital/analog tuner multi-format recording and playback video upconversion up to 1080p resolution one touch recording camcorder controls auto finalize with undo bi-directional dubbing black finish,,549,toshiba d-vr660 dvd/vcr combo,toshiba d-vr660 dvd recorder/vcr combo w / built-in digital tuner,,train-515-549,yes
101,ge platinum hdtv millennium tv antenna tv24734,ge platinum hdtv millennium tv antenna tv24734 vhf/uhf 34 ' dipoles for vhf reception 130 degree swivel uhf loop low-profile storage,,135,ge millennium tv antenna 24734,,,train-101-135,yes
853,samsung 55 ' series 9 lcd black flat panel hdtv ln55a950,"samsung 55 ' series 9 lcd black flat panel hdtv ln55a950 touch of color design full 1080p high definition resolution 2,000,000:1 dynamic contrast ratio auto motion plus 120hz built-in digital tuner ( ntsc/atsc/clear qam ) 4ms response time srs trusurround xt down firing speakers picture-in-picture ( pip ) integrated woofer wide color gamut led backlight black finish",,971,samsung 9 series ln55a950 55 ' lcd tv,"55 ' atsc , ntsc 181 channels 16:9 1920 x 1080 surround hdtv 1080p",4049.98,train-853-971,yes
190,panasonic kx-tg4500b black 5.8 ghz cordless phone system kxtg4500b,panasonic kx-tg4500b black 5.8 ghz cordless phone system kxtg4500b frequency-hopping spread spectrum technology all-digital voice mail system handles up to 4 lines tollsaver 2-way recording black finish,,640,panasonic kx-tg9332t cordless phone,"1 x phone line ( s ) black , metallic",,train-190-640,no
504,panasonic viera 46 ' plasma flat panel 1080p hdtv in black th46pz85u,panasonic viera 46 ' plasma flat panel 1080p hdtv in black th46pz85u 1080p display 1920 x 1080 native resolution color purity optimizer surround sound anti-reflective filter viera link hdavi control built-in ntsc/atsc/qam tuners pc input 3 hdmi inputs built-in galleryplayer capable sd card memory slot pedestal stand included black finish,,557,panasonic viera th-42pz85u 42 ' plasma tv,"42 ' atsc , ntsc 16:9 1920 x 1080 surround hdtv",,train-504-557,no
486,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,980,canon dc310 digital camcorder 2694b001,"canon dc310 dvd camcorder w / 41x advanced zoom , built-in lens cover , image stabilization , & canon exclusive - digic dv ii",289.95,train-486-980,no
294,sony hd radio add on tuner xt100hd,sony hd radio add on tuner xt100hd high-fidelity fm/am digital radio with hd radio technology compatible with most 2005 headunits and later that are sat radio ready built-in sony bus connectivity black finish,,862,sony xt-100hd hd radio tuner,,38.0,train-294-862,yes
350,sony white cybershot t series digital camera jacket case with stylus lcjthcw,sony white cybershot t series digital camera jacket case with stylus lcjthcw for 2007 cybershot t series camera stylus included custom-fitted white finish,,793,sony cyber-shot dsc-w170 digital camera red dscw170r,10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,169.0,train-350-793,no
598,panasonic 40gb hard drive camcorder sdrh40,panasonic 40gb hard drive camcorder sdrh40 advanced optical image stabilization 40gb internal hard drive up to 36 hours recording time anti-shock shield one-touch dvd copying wind noise reduction intelligent contrast control built-in sd slot 42x optical zoom silver finish,,528,panasonic palmcorder sdr-h40 digital camcorder,"panasonic sdr-h40 40gb hard disk drive/sd hybrid camcorder with 42x optical zoom , optical image stabilization , one-touch dvd copy , and anti-shock shield",328.88,train-598-528,yes
141,panasonic lithium ion rechargeable battery black finish cgrs006a1b,panasonic lithium ion rechargeable battery cgrs006a1b compatible with dmcfz7 and dmcfz30 digital cameras,,948,panasonic lithium ion digital camera battery cgr-s006a / 1b,lithium ion ( li-ion ) photo battery,49.99,train-141-948,yes
268,panasonic stainless steel luxury full size countertop microwave oven nnsd967ss,panasonic stainless steel luxury full size countertop microwave oven nnsd967ss 2.2 cu . ft capacity 1250 watts cooking power 10 power levels 5 cooking stages quick minute feature easy-to-use pop-out dial one-touch sensor cooking inverter turbo defrost popcorn key stainless steel finish,,347,panasonic 2.2 cu . ft. stainless steel luxury full size countertop microwave oven nnsd967ss,,,train-268-347,yes
775,samsung 7.1-channel blu-ray home theater system htbd2txaa,samsung ht-bd2t 7.1-channel blu-ray home theater system htbd2txaa 1100 watts total system power dolby true hd and dts-hd compatibility 1080 dvd up-conversion with hdmi full hd 1080p/24p playback black finish,,914,"samsung ht-bd2t blu-ray 7.1 home theater system blu-ray , dvd & cd playback , fm receiver w/30 station presets , 1100w total output , 4 tower speakers & subwoofer ht-bd2t / xaa",,,train-775-914,yes
883,olympus silver 8 megapixel digital camera fe370s,olympus silver 8 megapixel digital camera fe370s dual image stabilization 5x optical zoom face detection intelligent auto smile shot 2.7 ' high resolution lcd 18 shooting modes 8.0 megapixels silver finish,,336,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,train-883-336,no
370,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",,258,olympus li-42b lithium ion digital camera battery 202034,lithium ion ( li-ion ) 3.7 v dc photo battery,,train-370-258,no
1080,linksys wireless-g range expander wre54g,linksys wireless-g range expander wre54g supports 64/128-bit wep encryption in 802.11 b/802 .11 g wireless lan configurable through your networked pc?s web browser or the included setup wizard expand your wireless coverage to eliminate dead spots works with both 802.11 b and 802.11 g wireless networks rj-45 10/100 port for easy configuration silver finish,99.0,439,linksys ultra rangeplus dual band wireless-n pc card wpc600n,pc card,44.08,train-1080-439,no
734,lg 24 ' ldf6920st fully integrated built in stainless steel dishwasher ldf6920ss,lg 24 ' ldf6920st fully integrated built in stainless steel dishwasher ldf6920ss xl tall tub cleans up to 16 place settings at once adjustable upper rack lodecibel quiet operation senseclean wash system 5 wash cycles with 3 spray arms multi-level water direction slim direct drive motor fully integrated electronic control panel stainless steel finish,,1085,whirlpool du1100xtps 24 ' undercounter dishwasher ( stainless steel ),,537.29,train-734-1085,no
555,peerless 32 ' 45 ' articulating flat panel tv black wall arm sa745pu,peerless 32 ' 45 ' articulating flat panel tv black wall arm sa745pu 90 lbs maximum load capacity one-touch tilt arm extends up to 29.8 ' from wall three pivot points with up to 180 degree swivel black finish,,411,peerless smartmount 700 series articulating wall arm,peerless sa745pu articulating wall arm for 32 ' to 45 ' lcd and plasma screens piano black,,train-555-411,yes
10,panasonic integrated telephone system kxts108w,panasonic integrated telephone system kxts108w 16 digit lcd with clock hands free speakerphone built-in data port 10-station one-touch dialing 3-step ringer volume white finish,44.0,34,panasonic kx-ts108w corded phone,1 x phone line ( s ) white,,train-10-34,yes
933,sony vaio cs series red notebook computer vgncs180jr,sony vaio cs series red notebook computer vgncs180jr 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 320gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 4gb pc2-6400 ( 2gbx2 ) installed memory integrated stereo a2dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit red finish,,125,sony vaio sz series docking station vgpprsz1,"usb , network , vga , dvi-d , dc-in",,train-933-125,no
