id_left,title_left,manufacturer_left,price_left,id_right,title_right,manufacturer_right,price_right,guid,label
684,route 66 route canada ( french ),csdc,,244,csdc route 66 route canada ( french ),,35.98,train-684-244,yes
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,979,ubi soft myst v : end of ages limited edition,,59.99,train-693-979,no
39,x-oom movie clone 3 gold,x-oom,,2052,xoom movie clone 3 gold,,22.9,train-39-2052,yes
1286,webroot desktop firewall,webroot software,29.99,2935,webroot software 54210 desktop firewall,webroot software,26.99,train-1286-2935,yes
1001,printmaster 17 platinum by encore software,encore software,39.99,2373,encore software 10485 encore printmaster v. 17.0 platinum complete product creativity application 1 user complete product standard pc,,33.97,train-1001-2373,yes
736,adobe creative suite cs3 production premium upgrade,adobe,799.0,521,adobe cs3 design premium,,1865.99,train-736-521,no
231,red hat enterprise linux ws v. 4 update 4 license 1 workstation rl296aa ),hewlett packard,,22,5325302018 snap enterprise data replicator license 1 server linux unix win,,663.22,train-231-22,no
605,microsoft word 2004 ( mac ),microsoft,229.99,1010,microsoft ( r ) office standard 2007,,399.99,train-605-1010,no
962,gods & heroes : rome rising,sony-online-entertainment,49.99,868,sony online entertainment gods & heroes rome rising,sony-online-entertainment,49.5,train-962-868,yes
565,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,521,adobe cs3 design premium,,1865.99,train-565-521,no
802,final draft 7/syd field 's screenwriting workshop dvd bundle,final draft,249.99,2598,final-draft final draft 7.0 with syd fields workshop bundle screen writing software,,247.95,train-802-2598,yes
827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,2471,adobe soundbooth cs3 audio editing software windows music production software,,198.95,train-827-2471,no
518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,3029,microsoft mappoint 2006 with gps locator ( pc ),,349.99,train-518-3029,no
914,hasbro classic collection 2006 ),encore,19.99,2556,encore software 11272 hasbro : family collection ( 2006 ) win 98 me 2000 xp,,18.97,train-914-2556,yes
320,quicken 2007 premier,intuit,79.95,3200,quicken ( r ) 2004 basic,,29.99,train-320-3200,no
839,adobe photoshop cs3 extended,adobe,999.0,1732,23102459dg adobe photoshop cs3 v. 10 media gov tlp download win worldwide,,21.28,train-839-1732,no
37,my first bible stories,dorling-kindersley-multimedia - ( dk ),29.95,2031,my first bible stories ( jc ),dorling-kindersley-multimedia - ( dk ),9.9,train-37-2031,yes
925,instant play guitar deluxe v2 .,topics entertainment,39.48,179,topics entertainment instant play guitar deluxe v2 .0,,31.06,train-925-179,yes
1078,3d home architect home v. 8 by encore software,encore software,39.99,741,3d home architect home v. 8by encore software,,33.92,train-1078-741,yes
1269,punch 5 in 1 home design,punch ! software,39.99,3026,punch software 90500 home design studio mac,punch software,135.99,train-1269-3026,no
899,onone genuine fractals 5 full 1u,onone software,159.95,2933,onone software inc. gfs-50211 genuine fractals 5 full 1u,,148.97,train-899-2933,yes
487,crystal reports 11 reporting essentials trng cbt,business objects,199.99,1771,business objects crystal reports xi,,459.99,train-487-1771,no
647,readiris pro 11 corporate edition ( mac ),iris,499.95,311,iris inc readiris pro 11 corporate edition,,430.58,train-647-311,yes
1101,steinberg cubase studio 4,steinberg,499.99,1368,steinberg cubase studio 4 software music production software,,399.99,train-1101-1368,yes
262,hp sp linux we 50 lic/cd 3.0 c t3586a ),hewlett-packard - ( consumables ),,1122,sp linux we 50 lic/cd 3.0 c,hewlett-packard - ( consumables ),69216.95,train-262-1122,yes
516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,99,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48,train-516-99,no
1195,home design architect series 3000 v10 .0,punch ! software,149.95,1028,punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97,train-1195-1028,yes
606,microsoft office 2004 professional ( mac ),microsoft,499.99,3091,microsoft ( r ) word 2007,,109.99,train-606-3091,no
250,adobe after effects professional 7.0,adobe,999.0,2791,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95,train-250-2791,no
29,family tree maker 11.2 collector 's edition,encore,109.95,403,encore inc family tree maker 2008 platinum,,85.07,train-29-403,no
641,sims 2 nightlife expansion pack,aspyr media,34.99,545,aspyr media inc sims 2 nightlife,,33.21,train-641-545,yes
864,vocabulary puzzles grade 1,school zone,14.95,207,school zone interactive vocabulary puzzles 1 on track software,,9.45,train-864-207,yes
1073,backyard sports backyard basketball and backyard football,humongous entertainment,19.99,3071,backyard basketball & backyard hockey double pack,,9.95,train-1073-3071,no
262,hp sp linux we 50 lic/cd 3.0 c t3586a ),hewlett-packard - ( consumables ),,1125,sp linux we 50 lic/cd 3.0 c,,69216.95,train-262-1125,yes
890,instant immersion japanese deluxe 2.0,topics entertainment,39.99,3023,instant immers japanese dlx 2 .,,36.11,train-890-3023,yes
784,axis & allies collector 's edition,encore,19.99,2002,family tree maker 11 collector 's edition,,34.9,train-784-2002,no
750,microspot interiors ( mac ),microspot ltd.,99.95,342,microspot interiors version 3.6,,85.99,train-750-342,yes
574,microsoft mappoint 2006 with gps,microsoft,349.0,998,microsoft word 2004,,209.99,train-574-998,no
879,sony sound forge 9 boxed upgrade,sony media,232.05,1089,sony media software sound forge audio studio 9 software music production software,,69.95,train-879-1089,no
773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,3187,microsoft office onenote 2007 complete package 1 pc cd win english,,78.99,train-773-3187,no
59,studyworks ! teaching pro : middle school math & science ( win/mac ),global-software-publishing,29.99,2119,middle school math & science,global-software-publishing,12.9,train-59-2119,yes
789,hoyle mahjongg ( jewel case ),encore,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59,train-789-3110,no
572,adobe dreamweaver cs3 upgrade,adobe,199.0,151,adobe indesign cs3 for mac upgrade,,205.99,train-572-151,no
566,apple garageband jam pack : symphony orchestra,apple,99.0,357,apple garageband jam pack : symphony orchestra,,95.99,train-566-357,yes
465,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74,train-465-1853,no
860,apple ilife '06 family pack ( mac dvd ) [ older version ],apple computer,99.0,2158,apple mac os x v10 .4 tiger software family pack apple & mac software,,199.95,train-860-2158,no
1226,calculation skills v1 add & sub basic core learning,sos-aggregation-company,,503,sos aggregation company calculation skills v1 add & sub basic core learning,sos-aggregation-company,15.91,train-1226-503,yes
605,microsoft word 2004 ( mac ),microsoft,229.99,1075,microsoft ( r ) excel 2007,,109.99,train-605-1075,no
1262,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,372,adobe premiere pro cs3 upgrade,,308.99,train-1262-372,no
779,3d home architect landscape v. 8 by encore software,encore software,39.99,2573,encore software 10636 3d home architect landscape v. 8by,,25.97,train-779-2573,yes
732,civilization iv warlords ( mac ),aspyr media,29.99,432,civilization iv warlords expansion for mac,,29.99,train-732-432,yes
270,adobe acrobat 7.0 professional,adobe,449.99,1188,system care ? professional,,49.99,train-270-1188,no
1271,anime studio 5 win 98/me 2000/xp mac os 10.4 & up,aladdin systems,49.99,467,allume anime studio 5,,44.99,train-1271-467,yes
810,monopoly here & now,encore,19.95,2586,encore software 11180 monopoly here & now win 98 me 2000 xp,,18.97,train-810-2586,yes
588,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,1150,adobe acrobat 7.0 standard academic mac,,98.99,train-588-1150,no
371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,1095,microsoft ( r ) frontpage 2002,,169.56,train-371-1095,no
1028,makemusic finale 2007 win/mac,emedia,600.0,2333,make finale 2007 software music production software,,429.95,train-1028-2333,yes
1264,punch ! professional home design suite,punch ! software,69.99,2752,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99,train-1264-2752,yes
818,canopus 77010158100 let 's edit,canopus,99.0,2683,canopus let 's edit video editing software win consumer video editing software,,99.95,train-818-2683,yes
436,sudoku puzzle addict : unlimited edition,global-software-publ-na,,2217,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na,global-software-publ-na,7.93,train-436-2217,yes
282,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,2072,topics entertainment reference success deluxe 2006,,22.9,train-282-2072,no
1013,marine aquarium 2.0 ( pc & mac ),encore,29.99,3192,marine aquarium & goldfish aquarium,,19.99,train-1013-3192,no
444,jumpstart 1st grade,knowledge adventure,,2909,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99,train-444-2909,no
736,adobe creative suite cs3 production premium upgrade,adobe,799.0,1865,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87,train-736-1865,no
863,cubase se3 educational edition,steinberg,,208,steinberg software cubase se 3.0 educational edition,,145.73,train-863-208,yes
1329,instant immersion translator deluxe 2.0,topics entertainment,49.99,3022,instant immersion 33 languages,,47.36,train-1329-3022,no
789,hoyle mahjongg ( jewel case ),encore,9.99,2493,encore 10023 hoyle mahjongg for pc,encore,6.99,train-789-2493,yes
777,varmint hunter ( jewel case ),encore,9.99,3119,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59,train-777-3119,no
654,acrobat professional 8 ( windows ),adobe,273.0,2833,microsoft office accounting professional 2007 ( pc ),,229.95,train-654-2833,no
781,microsoft excel 2004 ( mac ),microsoft,229.99,1162,microsoft ( r ) access 2007,,109.99,train-781-1162,no
1019,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,2591,the sky 6 professional edition astronomy software,,189.95,train-1019-2591,no
1264,punch ! professional home design suite,punch ! software,69.99,2400,punch software 20100 punch ! 5 in 1 home design,punch software,35.99,train-1264-2400,no
521,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,1808,microsoft e32-00575 sql server 2005 developer edition x64 complete product dbms 1 developer ( s ) complete product standard english pc,,43.97,train-521-1808,yes
920,mobi recam camera monitoring and notification software,mobi,119.99,2558,mobi-cam 70008 monitoring and notification software,mobi-technologies-inc .,89.69,train-920-2558,yes
851,punch ! professional home design platinum v10,punch ! software,99.0,2920,punch software professional home design platinum version 10,,99.99,train-851-2920,yes
264,adobe photoshop cs3 extended [ mac ],adobe,999.0,263,adobe photoshop cs3 extended for mac,,935.99,train-264-263,yes
453,phonics success deluxe 2006 ( large box ),topics entertainment,49.99,2133,phonics success deluxe 2006,,22.9,train-453-2133,yes
1282,adobe after effects cs3,adobe,999.0,2377,adobe after effects cs3 professional software for mac effects software,,998.95,train-1282-2377,yes
1008,norton internet security 2008 10 user,symantec,199.99,2865,mcafee internet security suite 2007 3-user ( pc ),,89.99,train-1008-2865,no
558,instant immersion spanish 2.0,topics entertainment,29.99,836,topics entertainment instant immersion ingles audio deluxe,,17.55,train-558-836,no
544,microsoft windows xp home edition full version with sp2,microsoft,199.0,798,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,train-544-798,no
64,kids power fun for kids,topics entertainment,19.99,1084,sudoku for kids,,9.99,train-64-1084,no
327,world of wild cats,arc media inc.,19.95,1434,world book 2006,,17.9,train-327-1434,no
543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96,train-543-3161,no
642,adobe flash pro cs3 [ mac ],adobe,699.0,984,adobe indesign cs3 for mac academic,,192.99,train-642-984,no
773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,2833,microsoft office accounting professional 2007 ( pc ),,229.95,train-773-2833,no
83,scratches : directors cut,got game,19.99,1622,got game entertainment exclusive 00050 scratches : directors cut,,15.58,train-83-1622,yes
887,hoyle bridge club,encore,29.95,2541,encore software 11230 hoyle bridge club win 2000 xp,,26.97,train-887-2541,yes
515,instant immersion spanish deluxe 2.0,topics entertainment,49.99,3014,instant immers german dlux 2.0,,36.11,train-515-3014,no
973,computrace lojack for laptops : 1 year subscription,absolute software,49.99,2214,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ),,41.97,train-973-2214,yes
180,textbridge pro 11,nuance-communications-inc .,79.99,1542,scansoft textbridge pro v. 11,nuance-communications-inc .,68.99,train-180-1542,yes
1349,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,369,adobe cs3 design premium upsell,,1639.99,train-1349-369,no
675,art explosion 600 000 images,nova development,79.99,258,nova development corp art explosion 600000 images,,72.86,train-675-258,yes
565,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,1146,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0,train-565-1146,no
208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,1786,05090 registry repair 2005 complete package 1 user cd win,,24.59,train-208-1786,no
