id_left,title_left,category_left,brand_left,modelno_left,price_left,id_right,title_right,category_right,brand_right,modelno_right,price_right,guid,label
1484,sakar crayola digital camcorder,toys - games,sakar,32070,46.48,20496,vcc-004 turin digital camcorder,keyboards mice input devices,veho,vcc-004-atom-wht,79.45,train-1484-20496,no
635,nikon coolpix p500 12.1 mp black digital camera 4-144mm zoom nikkor lens 3 lcd display hd video w 50 bonus prints,digital cameras,nikon,26256,389.44,7145,nikon coolpix p500 12.1 cmos digital camera with 36x nikkor wide-angle optical zoom lens and full hd 1080p video black,point shoot digital cameras,nikon,p500 black,,train-635-7145,yes
2424,philips 3 high speed hdmi cable,electronics - general,philips,swv3431w/17,10.43,15664,philips pro series sww1433u 27 high speed hdmi cable with ethernet 4 feet,hdmi cables,philips,sww1433u/27,19.99,train-2424-15664,no
2262,siig 3.5 sata superspeed usb 3.0 hard drive enclosure,electronics - general,siig,ju-sa0a12-s1,31.5,12213,manhattan 3.5-inch superspeed sata drive enclosure 130172,computers accessories,manhattan,130172,,train-2262-12213,no
2142,clarion vx401 6.2 double-din multimedia control station with usb port and built-in bluetooth,gps,clarion,vx401,499.99,13934,brand new clarion vx401 6.2 2 din touchscreen cd dvd am fm mp3 wma receiver w usb and bluetooth,vehicle gps,clarion,,329.99,train-2142-13934,yes
1927,iosafe rugged 500gb usb 3.0 portable external hard drive,hard drives,iosafe,pa50500u5yr,299.98,19231,diskgo 500gb external hard drive,,edge,edgdg207342pe,121.01,train-1927-19231,no
2389,da-lite da-glas deluxe rear projection screen - 84 x 84 av format,electronics - general,da-lite,27650,4958.99,6750,da-lite holo screen - projection screen rear,video projectors,da-lite,,,train-2389-6750,no
1134,da-lite high power advantage manual with csr - hdtv format 133 diagonal,electronics - general,da-lite,85742,1267.99,8789,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,train-1134-8789,yes
2364,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,17915,new-tops 99712 - classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets - top99712,storage presentation materials,tops,,19.0,train-2364-17915,yes
2297,da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,73171,167.99,2822,da-lite manual 84 x 84 square format office wall screen with lexington veneer case and matte white fabric,projection screens,da-lite,,,train-2297-2822,no
2149,kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m552pink,94.54,12851,kodak easyshare m532 14 mp digital camera with 4x optical zoom and 2.7-inch lcd - red new model,point shoot digital cameras,kodak,1689868,89.0,train-2149-12851,no
2123,panasonic lumix dmc-ts3s silver 12.1 mp digital camera w 4.6 x optical zoom 2.7 lcd hd movie recording,digital cameras,panasonic,panasonic dmc-ts3s,333.54,13726,panasonic lumix dmc-zs7 12.1 mp digital camera with 12x optical image stabilized zoom and 3.0-inch lcd silver,point shoot digital cameras,panasonic,dmc-zs7s,399.99,train-2123-13726,no
2482,3m porcelain marker board steel backed 6 x4 aluminum,stationery & office machinery,3m,,462.79,19119,premium porcelain dry erase board,computers accessories,3m,,293.77,train-2482-19119,yes
1560,pc treasures wireless optical mouse 2.4 ghz purple,mice,pc treasures,07227,17.82,19669,pc treasures mighty mini mouse - 2.4 ghz wireless,mice,pc treasures,07227,14.69,train-1560-19669,yes
1943,kenwood 6 5-way performance series flush mount speakers 500 watts,car stereos,kenwood,kfc-6993ps,84.99,15780,kenwood kfc-6993ps 6-inch x 9-inch performance series 5-way speaker system,coaxial speakers,kenwood,kfc-6993ps,45.19,train-1943-15780,yes
376,toshiba ph3100u-1e3s 1tb usb 3.0 desktop hard drive,hard drives,toshiba,ph3100u-1e3s,89.0,9389,toshiba 1 tb usb 3.0 external hard drive ph3100u-1e3s black silver,external hard drives,toshiba,ph3100u-1e3s,80.23,train-376-9389,yes
1136,elite screens cinegray prime vision series fixed frame screen - 135 diagonal,electronics - general,elite screens,pvr135h1,1069.0,17383,cinegray prime vision series fixed frame screen - 135 diagonal,projection screens,elite,,1069.0,train-1136-17383,yes
898,tp-link tl-sc3171g wireless day night surveillance camera,garden - general,tp link,tl-sc3171g,172.0,7383,tl-sc3171g surveillance network camera - color,networking products,tp-link,tl-sc3171g,139.99,train-898-7383,yes
2548,sabrent 6-in-1 usb 2.0 flash memory card reader,usb drives,sabrent,crw-ext,10.98,14767,kingston 19-in-1 usb 2.0 flash memory card reader fcr-hs219 1,memory card readers,kingston,fcr-hs219 / 1,10.54,train-2548-14767,no
1178,da-lite da-glas deluxe rear projection screen - 96 x 96 av format,electronics - general,da-lite,27651,6128.99,16608,holoscreen rear projection screen - 66 x 101 video format,projection screens,da-lite,,7400.0,train-1178-16608,no
936,vizio 42 ultra-slim m420sv,television,vizio,m420sv,697.54,14004,vizio m420sv 42 inch class edge lit razor led lcd hdtv with vizio internet apps,tvs,vizio,m420sv,728.0,train-936-14004,yes
771,crystal cover set for ipad 2 crystal clear,mp3 accessories,simplism,tr-ccsipd2-cc / en,29.99,11539,simplism japan crystal cover set for ipad 2 - white tr-ccsipd2-wt en,cases sleeves,simplism japan,tr-ccsipd2-wt / en,29.99,train-771-11539,no
1959,da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,27573,7452.99,9734,da-plex base rear projection screen - 43 1 4 x 57 3 4 video format,projection screens,da-lite,,1669.99,train-1959-9734,no
415,quartet magnetic dry-erase board mahogany frame,stationery & office machinery,quartet,2544m,419.0,17243,quartet 2544m - magnetic dry erase board porcelain 48 x 36 white solid mahogany frame,printers,quartet,,,train-415-17243,yes
2260,panasonic kx-tga6645b dect 6.0 plus expandable digital cordless answering system with 5 handsets,electronics - general,panasonic,kx-tg6645b,150.0,5229,vtech cs6124 dect 6.0 digital cordless answering system with caller id,answering devices,vtech,cs6124,24.95,train-2260-5229,no
1525,cobra 16-mile range 22-channel gmrs 2-way radio,walkie-talkie/frs,cobra,cx-105,29.98,589,cobra cxr925 micro talk 35-mile 22-channel frs gmrs two-way radio,gmrs-frs two-way radios,cobra,cxr925,58.93,train-1525-589,no
387,evga 1gb geforce gt 520 ddr3 graphics card,electronics - general,evga,01gp31521kr,68.99,3169,evga geforce gt 520 1024 mb ddr3 pci-express 2.0 graphics card 01g-p3-1521-kr,graphics cards,evga,01g-p3-1521-kr,55.17,train-387-3169,yes
1891,cables unlimited 2.4 ghz wireless indoor outdoor stereo speaker with remote and dual power transmitter black,stereos/audio,cables unlimited,spk-24gx,148.0,15304,audio unlimited spk-24gx 2.4 ghz wireless indoor outdoor stereo speaker with remote and dual power transmitter black,speakers,cables unlimited,spk-24gx,152.1,train-1891-15304,yes
852,da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format,electronics - general,da-lite,23046,13997.99,304,da-plex deluxe rear projection screen - 108 x 108 av format,projection screens,da-lite,,7950.0,train-852-304,no
1529,dell switch by design studio lids fire red 17r,electronics - general,dell,8cmcy,24.0,21793,dell switch by design studio lid for inspiron r series laptop - sangeet,computers accessories,dell,"switch by design studio , sangeet - 17 ''",49.99,train-1529-21793,no
1135,da-lite cherry veneer model b manual screen with matte white fabric - 96 x 96 video format,electronics - general,da-lite,73263,446.99,10869,medium oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,train-1135-10869,no
1377,office star products 93 series leather visitors chair with loop arms black,furniture,office star,,179.49,12161,office star ex81243 - 93 series leather visitors chair w loop arms black,laptops,office star,,,train-1377-12161,yes
2462,pioneer ts-w2502d2 10 champion series pro subwoofer,car stereos,pioneer,ts-w2502d2,268.0,8175,pioneer ts-w2502d2 10 champion series pro subwoofer,office electronics,pioneer,,84.95,train-2462-8175,yes
475,lowrance elite-5 dsi fishfinder base,fish finder,lowrance,000-10236-001,740.84,20392,new-lowrance 000-10236-001 elite tm -5 dsi fishfinder base - lra10236001,fishfinders,lowrance,,744.1,train-475-20392,yes
2371,ifrogz summit case for ipad 2 black,mp3 accessories,ifrogz,ipad2sumblk,59.99,12980,ifrogz wrapz for iphone black,cases,ifrogz,iphonewrapz-17,19.99,train-2371-12980,no
1694,haier ptheatre 4gb pocket theater mp3 player,mp3,,ptheatre,46.26,20397,new-haier ptheatre 4 gb 2 pocket theater mp3 player with video - herptheatre,internal hard drives,haier,,,train-1694-20397,yes
2020,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,electronics - general,da-lite,27557,6426.99,10752,da-lite deluxe model b high power - projection screen - 100 in,home audio theater,da-lite,high power,269.95,train-2020-10752,no
832,mukii tip-pu301cb 2-port usb 3.0 expresscard,electronics - general,mukii,tip-pu301cb,32.0,5272,usrobotics 2-port usb 3.0 pci express card,usb network adapters,usrobotics,usr8402,39.35,train-832-5272,no
1529,dell switch by design studio lids fire red 17r,electronics - general,dell,8cmcy,24.0,4395,dell switch by design studio lid for inspiron r series laptop - mehndi,cleaning repair,dell,"switch by design studio , mehndi - 15 ''",49.99,train-1529-4395,no
2332,da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format,electronics - general,da-lite,27580,1892.99,6740,da-lite data pro thru-the-wall rear projection screen - 52 x 92 hdtv format,projection screens,da-lite,23181,15985.81,train-2332-6740,no
1208,xantech 283dmw designer blink emitter single mini wire,stereos/audio,xantech,283dmw,11.88,18170,xantech 283dmw designer blink emitter single mini wire,printers,xantech,,,train-1208-18170,yes
2379,axis gk-013 107-key ps 2 keyboard black,computers,axis,gk-013,9.72,264,new-axis gk-013 107-key ps 2 keyboard black - cp76006,keyboards,axis,,11.51,train-2379-264,yes
2220,da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format,electronics - general,da-lite,27571,4629.99,8236,da-lite fast-fold deluxe screen system - projection screen - 4 3 - da-mat,projection screens,da-lite,,529.25,train-2220-8236,no
2379,axis gk-013 107-key ps 2 keyboard black,computers,axis,gk-013,9.72,10267,axis gk-013 107 key ps 2 keyboard black,keyboards,axis communications,gk-013,15.52,train-2379-10267,yes
1080,coby personal mini stereo speaker system csp14,portable audio,coby,csp14,14.0,14454,coby cs-p14 personal mini stereo speakers,computer speakers,coby,cs-p14,8.56,train-1080-14454,yes
2186,sabrent sbt-cps2 usb to dual ps 2 converter cable,electronics - general,sabrent,sbt-cps2,4.88,3614,sabrent sbt-ps2u usb to dual 2-port ps 2 splitter cable converter,,sabrent,sbt-ps2u,6.99,train-2186-3614,no
2349,brother tn110bk black toner cartridge,printers,brother,tn110bk,49.88,12226,brother tn-430 remanufactured compatible black toner cartridge,laser printer toner,compatible,tn430/tn460,18.09,train-2349-12226,no
801,hp 70 green 130-ml ink cartridge c9457a,printers,hp,hpc9457a,74.88,13029,hp 70 green c9457a 130 ml ink cartridge use in hp designjet printer,inkjet printer ink,hp,c9457a,55.99,train-801-13029,yes
1776,sharp el1192bl printing calculator,stationery & office machinery,sharp,el1192bl,37.63,15489,sharp el-1192bl desktop 2 color printing calculator,printing,sharp,el-1192bl,36.89,train-1776-15489,yes
1236,royal px70mx paper shredder,stationery & office machinery,royal consumer,29160j,69.99,1450,b-121c paper shredder,audio video accessories,fellowes,,133.84,train-1236-1450,no
528,wintec filemate 4gb swivel usb flash drive black,usb drives,wintec,3fmusb4gwb-r,7.84,21347,wintec filemate 4 gb swivel usb drive - black,usb flash drives,wintec,3fmusb4gwb-r,8.99,train-528-21347,yes
144,case logic 16 value laptop briefcase black,computers,case logic,vnci116black,22.0,3931,case logic vna214 14.1-inch laptop attache black,laptop netbook computer accessories,case logic,vna-214black,20.84,train-144-3931,no
2394,western digital 750gb my passport essential se usb 3.0 silver portable hard drive,hard drives,western digital,wdbacx7500asl-nesn,96.98,13251,western digital my passport essential se 750 gb usb 3.0 2.0 ultra portable external hard drive silver,external hard drives,western digital,wdbacx7500asl-nesn,79.0,train-2394-13251,yes
1324,kensington profit wired full size mouse,mice,kensington,k72343us,19.88,8883,kensington pro fit full-size wireless mouse k72370us,mice,kensington,k72370us,29.99,train-1324-8883,no
1236,royal px70mx paper shredder,stationery & office machinery,royal consumer,29160j,69.99,7615,royal px70mx cross cut shredder with cd shred,shredders,royal,px70mx,54.95,train-1236-7615,yes
2220,da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format,electronics - general,da-lite,27571,4629.99,806,da-lite da-plex deluxe rear projection screen - 94 1 2 x 168 hdtv format,projection screens,da-lite,27150,9255.17,train-2220-806,no
363,north carolina tar heels pro grip mouse,mice,team pro mark,msu045,26.99,18645,carolina panthers pro grip mouse,mouse pads,team promark,msnf05,15.27,train-363-18645,no
2387,powermat wireless charging system for blackberry torch,phone accessories,powermat,pbl01-001-us,38.88,20821,powermat pbl01-001-us wireless charging system for blackberry torch - charger - retail packaging - black,chargers,powermat,pbl01-001-us,38.45,train-2387-20821,yes
1117,quartet horizontal format planning system porcelain 36 x 24 white aluminum frame,stationery & office machinery,quartet,,199.09,17314,quartet pp132 - horizontal format planning system porcelain 36 x 24 graphite,networking products,quartet,,,train-1117-17314,no
1984,gear head dual laptop cooling fan cf3000u,electronics - general,gear head,cf3000u,15.0,1120,gear head cf3000u dual-cool usb laptop cooling fan silver,computers accessories,gear head,cf3000u,14.17,train-1984-1120,yes
594,uniden d2998 dect 6.0 loud and clear digital answering system with cordless handset,electronics - general,uniden,d2998,79.93,20843,new-uniden d2998 dect 6.0 loud clear big button corded cordless phone with caller id digital answering machine - unnd2998,cordless telephones,uniden,,93.99,train-594-20843,yes
561,da-lite da-plex self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27903,7799.99,18165,da-glas self trimming rear projection screen - 60 x 80 video format,projection screens,da-lite,,3095.99,train-561-18165,no
22,quartet cork bulletin board natural cork fiberboard 60 x 36 aluminum frame,stationery & office machinery,quartet,2305,91.44,18526,new-universal 43712 - bulletin board natural cork 24 x 18 aluminum frame - unv43712,radios,universal,,53.0,train-22-18526,no
1324,kensington profit wired full size mouse,mice,kensington,k72343us,19.88,918,kensington pro fit 2.4 ghz wireless full-size mouse black,mice,kensington,k72342us,30.71,train-1324-918,no
2481,samsung wb700 black 14.2 mp digital camera w 18x optical zoom 3.0 lcd display w 50 bonus prints,digital cameras,samsung,ec-wb700zbpbus,299.99,6885,samsung ec-wb700 digital camera with 14 mp and 18x optical zoom black,point shoot digital cameras,samsung,ec-wb700zbpbus,,train-2481-6885,yes
